,Temperature,Humidity,GasLevels,TimeOfDay,FoodType,StorageDuration,Spoiled
1016,26.1212611,81.36592858,116.033811,Morning,Fruit,3,NotSpoiled
1017,16.60655819,77.08519941,80.62527504,Morning,Vegetable,29,NotSpoiled
1018,26.07482795,68.61353756,122.9867567,Morning,Meat,11,NotSpoiled
1019,25.48609616,79.24020338,91.26408915,Evening,Vegetable,2,NotSpoiled
1020,30.07832641,57.26766824,111.1455817,Evening,Fruit,17,Spoiled
1021,28.50520671,85.31768422,130.9765894,Evening,Vegetable,8,NotSpoiled
1022,22.91261325,69.64227775,65.92659647,Morning,Vegetable,16,NotSpoiled
1023,19.51251673,77.90861502,102.9371716,Evening,Meat,29,NotSpoiled
1024,33.56152611,76.46217775,131.5478929,Morning,Meat,29,Spoiled
1025,21.0394249,68.68429089,115.5824328,Evening,Meat,11,NotSpoiled
1026,19.77237721,68.24633645,143.3188272,Evening,Fruit,7,NotSpoiled
1027,19.5757197,82.21583141,90.07503867,Evening,Meat,25,NotSpoiled
1028,30.58652658,80.26497405,121.7042093,Afternoon,Fruit,4,Spoiled
1029,22.40549898,52.2776888,114.3688038,Morning,Fruit,24,NotSpoiled
1030,21.23147767,53.07594263,101.0117658,Morning,Meat,4,NotSpoiled
1031,25.68844913,60.5377938,79.75360884,Evening,Vegetable,18,NotSpoiled
1032,23.96527645,61.06454602,104.4746473,Afternoon,Fruit,13,NotSpoiled
1033,21.6095227,58.81474127,138.675202,Morning,Fruit,29,NotSpoiled
1034,28.76995733,72.72110643,124.9976162,Morning,Fruit,4,NotSpoiled
1035,30.32657746,65.36295553,109.7683216,Evening,Vegetable,9,Spoiled
1036,29.92658754,82.06124622,90.12165513,Evening,Fruit,29,NotSpoiled
1037,28.83459835,84.52877766,71.84974963,Afternoon,Vegetable,24,NotSpoiled
1038,27.01312766,69.71316763,96.01940301,Afternoon,Vegetable,4,NotSpoiled
1039,16.12056,86.83457949,81.82025789,Morning,Fruit,23,NotSpoiled
1040,33.34625403,70.2421431,92.88180421,Evening,Vegetable,1,Spoiled
1041,26.50994605,65.65209353,122.0525587,Afternoon,Vegetable,24,NotSpoiled
1042,28.04078214,70.64785739,124.5048212,Evening,Vegetable,3,NotSpoiled
1043,30.57481161,79.44860002,121.7435512,Afternoon,Fruit,14,Spoiled
1044,32.16676251,53.85539027,110.8830845,Evening,Vegetable,26,Spoiled
1045,27.09199006,67.91400678,89.40407292,Evening,Meat,21,NotSpoiled
1046,27.1777308,72.9740566,108.7799603,Morning,Vegetable,1,NotSpoiled
1047,22.00387861,73.63084665,65.46583878,Evening,Vegetable,20,NotSpoiled
1048,25.16544876,66.31563657,122.0809211,Afternoon,Vegetable,8,NotSpoiled
1049,20.7291937,74.88785743,78.01314166,Afternoon,Vegetable,8,NotSpoiled
1050,21.40029734,72.92121618,126.682731,Afternoon,Fruit,17,NotSpoiled
1051,20.53212799,64.08091887,87.32910716,Evening,Fruit,29,NotSpoiled
1052,24.21988055,91.81598629,144.6622845,Morning,Vegetable,23,NotSpoiled
1053,30.24546594,74.39550206,94.72284057,Morning,Vegetable,29,Spoiled
1054,40.85487387,66.6881665,97.68605606,Morning,Meat,12,Spoiled
1055,25.94749819,64.28280967,115.2480046,Afternoon,Meat,15,NotSpoiled
1056,18.25793456,80.29408918,73.16267762,Morning,Meat,19,NotSpoiled
1057,31.32491665,71.02059791,104.3719952,Evening,Vegetable,28,Spoiled
1058,23.49608062,95.48112698,79.89433857,Evening,Fruit,10,NotSpoiled
1059,21.69695703,65.64075877,113.5370151,Morning,Vegetable,13,NotSpoiled
1060,26.04924739,57.57393062,109.9951275,Afternoon,Fruit,22,NotSpoiled
1061,18.796877,69.72301541,104.4866041,Morning,Vegetable,16,NotSpoiled
1062,26.11231582,71.75067459,124.7236466,Evening,Vegetable,6,NotSpoiled
1063,24.55812238,48.81549365,102.8699407,Evening,Meat,23,NotSpoiled
1064,25.49188953,66.90831486,56.10467088,Evening,Vegetable,2,NotSpoiled
1065,26.90708127,66.31584559,84.93567391,Morning,Meat,5,NotSpoiled
1066,25.33746129,66.31236464,80.80836884,Morning,Meat,16,NotSpoiled
1067,25.08169042,63.69774252,113.2677178,Evening,Vegetable,21,NotSpoiled
1068,26.42157259,56.56807457,95.95280089,Morning,Meat,24,NotSpoiled
1069,27.07700313,77.58038051,87.13941879,Morning,Vegetable,6,NotSpoiled
1070,19.8425877,64.16159156,83.73094938,Morning,Meat,20,NotSpoiled
1071,17.85004371,59.76298548,93.16765132,Afternoon,Meat,2,NotSpoiled
1072,24.69180974,62.40065732,108.4368013,Afternoon,Fruit,28,NotSpoiled
1073,17.83632255,65.2767676,117.7901337,Morning,Meat,21,NotSpoiled
1074,25.43765735,71.08647125,100.750126,Evening,Fruit,12,NotSpoiled
1075,29.69373438,76.68338986,91.1424227,Morning,Fruit,14,NotSpoiled
1076,28.03555836,60.46820502,100.7850276,Afternoon,Vegetable,7,NotSpoiled
1077,19.75914797,65.20702602,75.77800753,Afternoon,Vegetable,24,NotSpoiled
1078,20.69868774,56.54492272,90.84154406,Morning,Meat,9,NotSpoiled
1079,26.64150648,36.07700007,128.5722592,Afternoon,Meat,3,NotSpoiled
1080,22.99351097,71.55793931,121.4440886,Morning,Vegetable,27,NotSpoiled
1081,23.41672352,85.20003518,144.7292669,Afternoon,Meat,3,NotSpoiled
1082,27.98453241,75.22083253,85.33596275,Afternoon,Vegetable,15,NotSpoiled
1083,20.06356653,64.92940044,152.0048537,Morning,Vegetable,16,NotSpoiled
1084,22.99382645,70.96479143,89.86297514,Evening,Vegetable,16,NotSpoiled
1085,20.99958762,58.25179899,86.93695181,Afternoon,Vegetable,11,NotSpoiled
1086,19.78435251,68.77707642,105.9399523,Morning,Vegetable,17,NotSpoiled
1087,20.71460906,65.72290747,109.8260729,Afternoon,Vegetable,15,NotSpoiled
1088,28.38731085,61.47285768,103.8848085,Evening,Vegetable,11,NotSpoiled
1089,25.25910195,74.0565223,98.44850565,Afternoon,Fruit,25,NotSpoiled
1090,20.60419686,95.99867164,141.2365274,Afternoon,Fruit,16,NotSpoiled
1091,23.84449196,86.65449506,76.04112988,Afternoon,Vegetable,10,NotSpoiled
1092,16.80596346,69.27926979,78.06901446,Morning,Fruit,21,NotSpoiled
1093,21.33343596,78.84114655,104.2567587,Afternoon,Meat,27,NotSpoiled
1094,35.74787267,78.62707434,98.0538805,Afternoon,Vegetable,7,Spoiled
1095,24.54878075,63.52461974,101.018269,Evening,Fruit,19,NotSpoiled
1096,28.65829464,76.43904074,146.3576305,Morning,Meat,7,NotSpoiled
1097,24.67255812,55.59007901,133.4335824,Afternoon,Fruit,2,NotSpoiled
1098,26.74084618,61.94701608,112.8653545,Evening,Fruit,25,NotSpoiled
1099,28.31629045,72.3875287,84.6826904,Morning,Fruit,12,NotSpoiled
1100,19.47691701,65.85212338,105.1020684,Evening,Meat,18,NotSpoiled
1101,24.84531871,87.56478643,65.16341965,Afternoon,Vegetable,28,NotSpoiled
1102,32.89432597,76.48040435,83.02314318,Morning,Fruit,24,Spoiled
1103,21.02249725,66.17961879,114.9949944,Afternoon,Meat,11,NotSpoiled
1104,22.16780073,65.29420287,81.21051483,Evening,Vegetable,12,NotSpoiled
1105,23.46154361,71.86970608,87.71881546,Evening,Vegetable,19,NotSpoiled
1106,26.34512037,59.44468711,104.4843077,Evening,Vegetable,21,NotSpoiled
1107,27.62458932,75.95611953,41.25072511,Morning,Meat,21,NotSpoiled
1108,31.33705827,56.2469805,104.2525814,Morning,Fruit,23,Spoiled
1109,27.49749117,76.23010196,106.2704255,Evening,Fruit,9,NotSpoiled
1110,24.68973437,68.35405268,111.3565192,Afternoon,Meat,22,NotSpoiled
1111,31.29583565,74.14613518,133.653204,Afternoon,Fruit,6,Spoiled
1112,28.52055511,59.87414075,89.67426908,Afternoon,Meat,15,NotSpoiled
1113,17.52160242,72.44985207,95.88290355,Morning,Fruit,29,NotSpoiled
1114,37.6318412,94.12347742,84.28109327,Morning,Fruit,3,Spoiled
1115,33.84960694,65.42783248,87.58230414,Evening,Meat,1,Spoiled
1116,24.15892889,73.1739986,85.55391197,Evening,Vegetable,14,NotSpoiled
1117,26.88955051,85.0556695,85.61325591,Evening,Vegetable,17,NotSpoiled
1118,31.62179375,77.61704145,60.78262818,Morning,Vegetable,26,Spoiled
1119,24.13899604,74.31885484,77.16583085,Afternoon,Fruit,28,NotSpoiled
1120,28.65175895,59.86310727,115.9175331,Evening,Meat,13,NotSpoiled
1121,30.52289237,57.22411628,93.19633281,Afternoon,Meat,19,Spoiled
1122,19.92587046,70.53432441,90.15699636,Afternoon,Vegetable,23,NotSpoiled
1123,21.98834073,65.36764145,91.30076213,Evening,Meat,16,NotSpoiled
1124,29.60704199,69.80941786,106.275826,Afternoon,Vegetable,11,NotSpoiled
1125,27.30407239,72.05656674,73.45671919,Morning,Vegetable,17,NotSpoiled
1126,29.6189828,63.23572161,118.2123977,Afternoon,Vegetable,4,NotSpoiled
1127,24.33715993,74.94103026,58.41027733,Afternoon,Vegetable,9,NotSpoiled
1128,23.55497395,88.58556189,120.3557471,Evening,Fruit,16,NotSpoiled
1129,15.00680262,59.90659013,108.5334912,Afternoon,Meat,29,NotSpoiled
1130,19.26999787,65.30453641,58.8184027,Evening,Meat,19,NotSpoiled
1131,25.23533047,69.50389341,101.7313298,Evening,Fruit,14,NotSpoiled
1132,29.1227861,81.40459674,107.9993746,Afternoon,Vegetable,26,NotSpoiled
1133,27.65589183,58.13617999,76.1165298,Evening,Vegetable,27,NotSpoiled
1134,24.35879013,59.34851896,98.68807027,Evening,Vegetable,14,NotSpoiled
1135,23.64114217,48.36338987,69.66529629,Morning,Fruit,25,NotSpoiled
1136,26.08589816,65.59637787,117.3575337,Morning,Vegetable,13,NotSpoiled
1137,25.39105591,76.80145766,114.0807101,Morning,Meat,12,NotSpoiled
1138,32.02272757,80.65224709,99.71673975,Evening,Fruit,25,Spoiled
1139,25.73220385,73.57153661,48.97325349,Evening,Vegetable,4,NotSpoiled
1140,17.59377019,63.99043021,98.8179076,Evening,Fruit,7,NotSpoiled
1141,18.63720932,77.06471614,96.43473402,Morning,Fruit,3,NotSpoiled
1142,32.59379668,72.04318591,86.55737765,Morning,Fruit,9,Spoiled
1143,19.14419769,50.79294401,70.84527868,Afternoon,Vegetable,10,NotSpoiled
1144,28.82248727,57.71905167,83.16945232,Afternoon,Meat,13,NotSpoiled
1145,23.65813632,85.11865305,90.15143804,Afternoon,Vegetable,9,NotSpoiled
1146,24.15120853,73.22205083,97.89081744,Morning,Meat,11,NotSpoiled
1147,24.32933609,56.25205611,113.1741308,Morning,Fruit,18,NotSpoiled
1148,31.1069248,78.19953108,112.5551881,Afternoon,Fruit,10,Spoiled
1149,24.03579086,80.6143496,104.0541156,Evening,Vegetable,18,NotSpoiled
1150,24.83340359,65.64965971,79.42767077,Afternoon,Meat,17,NotSpoiled
1151,17.34598251,76.57682096,103.9971899,Morning,Fruit,1,NotSpoiled
1152,26.03345256,32.59899362,113.1435767,Morning,Vegetable,6,NotSpoiled
1153,27.65521253,79.73576795,113.8095644,Afternoon,Meat,6,NotSpoiled
1154,26.1957279,81.75155392,119.1790325,Evening,Fruit,10,NotSpoiled
1155,31.98948131,58.75297285,53.55865574,Afternoon,Vegetable,6,Spoiled
1156,25.27585677,72.820854,71.13692777,Morning,Fruit,16,NotSpoiled
1157,26.49488728,66.61879457,92.13788914,Evening,Fruit,22,NotSpoiled
1158,33.24252005,68.97470519,115.6765383,Afternoon,Fruit,3,Spoiled
1159,17.24992905,65.75119555,116.862159,Afternoon,Meat,7,NotSpoiled
1160,22.72087326,56.67704533,87.45009303,Evening,Fruit,1,NotSpoiled
1161,32.13079376,88.90403703,141.6041067,Morning,Fruit,23,Spoiled
1162,29.68064574,66.8968915,62.75300496,Afternoon,Meat,10,NotSpoiled
1163,28.39190049,71.04755044,93.49625642,Evening,Vegetable,16,NotSpoiled
1164,29.1632537,59.9059942,113.8371983,Evening,Vegetable,17,NotSpoiled
1165,26.63533105,59.63132839,90.71065619,Afternoon,Vegetable,27,NotSpoiled
1166,33.15798714,74.12598415,81.22166982,Evening,Vegetable,12,Spoiled
1167,26.88879585,75.2639208,124.2467765,Morning,Fruit,20,NotSpoiled
1168,26.19933553,78.77924169,97.38878928,Morning,Meat,1,NotSpoiled
1169,25.79479337,81.03774002,104.2461801,Afternoon,Vegetable,14,NotSpoiled
1170,25.96431978,67.89792459,124.0257583,Evening,Meat,3,NotSpoiled
1171,19.2149136,65.55796936,84.01137364,Afternoon,Meat,29,NotSpoiled
1172,28.85336527,77.46813833,104.0573676,Evening,Fruit,19,NotSpoiled
1173,24.34780133,63.62560797,91.69369651,Evening,Fruit,10,NotSpoiled
1174,34.10957549,78.71758496,76.03243221,Afternoon,Meat,22,Spoiled
1175,24.62174765,73.74500287,121.3626988,Afternoon,Fruit,8,NotSpoiled
1176,27.10459142,81.55026435,110.7796929,Afternoon,Fruit,19,NotSpoiled
1177,26.23301093,76.70391689,105.6923487,Afternoon,Meat,22,NotSpoiled
1178,21.87221482,59.45554176,101.6509715,Morning,Vegetable,6,NotSpoiled
1179,29.96068414,61.34366358,128.1240147,Afternoon,Fruit,19,NotSpoiled
1180,34.5253182,77.32485297,48.3928149,Evening,Vegetable,1,Spoiled
1181,24.9261139,89.07055842,94.24004834,Afternoon,Fruit,8,NotSpoiled
1182,23.49760607,56.77188299,70.91698011,Morning,Fruit,2,NotSpoiled
1183,23.22485634,70.23211604,104.8482986,Morning,Vegetable,10,NotSpoiled
1184,15.53819053,72.81674557,124.4759667,Evening,Vegetable,20,NotSpoiled
1185,24.11093428,54.74222488,82.97543353,Afternoon,Vegetable,19,NotSpoiled
1186,26.25499058,74.78124996,130.531745,Evening,Vegetable,29,NotSpoiled
1187,30.27378963,69.06877208,107.3890198,Evening,Vegetable,8,Spoiled
1188,29.80023871,49.03442519,115.6347254,Afternoon,Fruit,25,NotSpoiled
1189,22.91750459,86.21727978,116.1517247,Evening,Vegetable,16,NotSpoiled
1190,23.61588503,61.36791781,107.9048562,Evening,Meat,23,NotSpoiled
1191,30.61952653,57.17496586,81.2742301,Afternoon,Fruit,9,Spoiled
1192,24.13268051,74.20141622,85.50560587,Evening,Fruit,1,NotSpoiled
1193,22.4498523,75.57486796,99.34397341,Morning,Vegetable,27,NotSpoiled
1194,31.96259225,77.36411404,90.56773491,Morning,Meat,22,Spoiled
1195,30.18792834,66.13996638,111.2753735,Evening,Meat,17,Spoiled
1196,25.09395896,69.89085662,54.64145359,Evening,Vegetable,3,NotSpoiled
1197,22.03111276,62.69193237,106.8530798,Evening,Vegetable,13,NotSpoiled
1198,14.9405984,56.89802694,98.0406552,Evening,Vegetable,10,NotSpoiled
1199,27.94851803,80.79130649,95.19510773,Afternoon,Meat,20,NotSpoiled
1200,20.51815139,68.97237315,98.07392658,Morning,Vegetable,24,NotSpoiled
1201,15.18633995,68.17685745,56.11227119,Evening,Fruit,19,NotSpoiled
1202,32.92410264,50.00732408,113.8855234,Morning,Meat,21,Spoiled
1203,28.23983896,68.21628896,100.582428,Morning,Vegetable,2,NotSpoiled
1204,19.30495903,61.57505503,149.060709,Morning,Meat,13,NotSpoiled
1205,18.92799309,68.25386347,114.3758636,Morning,Vegetable,13,NotSpoiled
1206,29.35480891,67.80755848,104.2678258,Afternoon,Meat,4,NotSpoiled
1207,20.61014692,65.53535209,78.2508762,Evening,Meat,16,NotSpoiled
1208,31.48074934,79.38838643,82.25316264,Afternoon,Fruit,16,Spoiled
1209,28.08229656,74.47054152,81.19390421,Morning,Meat,1,NotSpoiled
1210,27.6829826,81.27154514,138.4423745,Morning,Meat,4,NotSpoiled
1211,27.02347728,56.7517263,83.46605605,Morning,Meat,20,NotSpoiled
1212,25.95725436,63.51044073,69.55272295,Evening,Fruit,15,NotSpoiled
1213,29.402556,69.59719182,118.4404824,Morning,Meat,10,NotSpoiled
1214,22.72959819,65.9336103,117.4592591,Afternoon,Meat,5,NotSpoiled
1215,25.42975987,69.20742275,97.98900138,Morning,Vegetable,11,NotSpoiled
1216,28.75973294,58.17896601,118.8091072,Afternoon,Meat,25,NotSpoiled
1217,27.81494859,62.83821943,105.4987631,Afternoon,Meat,21,NotSpoiled
1218,19.02506597,53.58446045,74.52955873,Afternoon,Vegetable,19,NotSpoiled
1219,22.49795166,61.09974448,142.1399335,Evening,Meat,7,NotSpoiled
1220,26.26401753,76.9417672,55.7008558,Morning,Meat,21,NotSpoiled
1221,22.95992645,67.85793115,93.15423887,Morning,Meat,19,NotSpoiled
1222,33.8732928,85.05753239,129.3366091,Afternoon,Vegetable,4,Spoiled
1223,23.03423403,64.04466126,139.4058179,Evening,Meat,22,NotSpoiled
1224,24.18890776,71.19071081,81.49814946,Evening,Vegetable,10,NotSpoiled
1225,28.84715089,57.8674767,99.8785717,Afternoon,Fruit,27,NotSpoiled
1226,26.65266372,96.0067187,80.2341631,Evening,Fruit,12,NotSpoiled
1227,24.27362771,68.21379401,129.7754052,Evening,Fruit,28,NotSpoiled
1228,21.21753236,78.2962984,105.6082179,Afternoon,Meat,11,NotSpoiled
1229,26.50757029,74.13385021,93.02178274,Morning,Meat,13,NotSpoiled
1230,30.1954822,64.16121185,111.0850514,Morning,Fruit,24,Spoiled
1231,27.39547612,56.69098718,69.15517528,Afternoon,Meat,10,NotSpoiled
1232,21.10908239,71.56143125,74.84938897,Evening,Fruit,17,NotSpoiled
1233,33.68387478,64.43210256,105.4300473,Evening,Vegetable,2,Spoiled
1234,17.76711055,68.44495699,125.8045703,Afternoon,Fruit,24,NotSpoiled
1235,17.08657179,76.51302059,95.06918727,Evening,Meat,10,NotSpoiled
1236,29.80278612,70.78241156,106.8495838,Morning,Fruit,19,NotSpoiled
1237,26.12920239,73.77116297,79.39134342,Afternoon,Vegetable,24,NotSpoiled
1238,22.25250727,71.50046576,135.2988444,Morning,Fruit,22,NotSpoiled
1239,19.50714636,55.32750667,116.9511905,Afternoon,Vegetable,27,NotSpoiled
1240,36.6039992,83.96062196,126.6935759,Afternoon,Meat,27,Spoiled
1241,25.58545436,81.75852296,133.4946652,Afternoon,Meat,10,NotSpoiled
1242,27.67100585,58.63835146,95.26238032,Evening,Fruit,4,NotSpoiled
1243,26.58942549,75.05300611,92.8859708,Morning,Vegetable,17,NotSpoiled
1244,27.17403979,63.3797573,59.35006723,Afternoon,Meat,2,NotSpoiled
1245,27.7004723,62.53083663,91.14330092,Evening,Meat,14,NotSpoiled
1246,28.66212005,69.95158339,113.4288774,Afternoon,Fruit,10,NotSpoiled
1247,23.123888,87.4766823,121.6872256,Morning,Meat,1,NotSpoiled
1248,23.54179007,80.57957561,105.5293705,Morning,Vegetable,26,NotSpoiled
1249,16.29488596,76.05221358,97.68903787,Evening,Meat,9,NotSpoiled
1250,21.09847797,58.49394364,119.7674618,Morning,Fruit,13,NotSpoiled
1251,26.35556398,95.54449419,108.2258798,Evening,Vegetable,20,NotSpoiled
1252,30.22511688,78.73731046,87.45986523,Morning,Vegetable,23,Spoiled
1253,27.99519763,46.5116258,97.07887486,Morning,Meat,25,NotSpoiled
1254,23.29653828,73.99474335,105.4586157,Afternoon,Vegetable,12,NotSpoiled
1255,18.68413544,65.11305284,78.0211308,Evening,Fruit,28,NotSpoiled
1256,11.11320427,74.09982356,44.85472333,Morning,Meat,6,NotSpoiled
1257,30.75866987,74.00640367,115.1227168,Morning,Meat,23,Spoiled
1258,22.05385507,60.81480924,80.34463353,Morning,Fruit,11,NotSpoiled
1259,22.75767497,88.25885752,118.2169785,Afternoon,Fruit,25,NotSpoiled
1260,25.65786984,71.99784621,113.2082706,Evening,Fruit,18,NotSpoiled
1261,17.97219976,79.41347907,97.42135114,Evening,Vegetable,4,NotSpoiled
1262,23.2510891,83.51423565,136.5602474,Morning,Vegetable,12,NotSpoiled
1263,35.11735975,62.61842402,113.5192195,Afternoon,Fruit,20,Spoiled
1264,27.52693469,60.88231515,92.96088947,Morning,Fruit,12,NotSpoiled
1265,26.79624578,81.21907349,132.430523,Evening,Fruit,25,NotSpoiled
1266,17.08752761,83.92837433,78.2346843,Evening,Meat,8,NotSpoiled
1267,36.21800947,56.22981429,49.45727193,Afternoon,Vegetable,20,Spoiled
1268,17.88602546,90.11243186,92.85733897,Morning,Meat,21,NotSpoiled
1269,34.61162378,67.64496686,118.9595313,Morning,Vegetable,8,Spoiled
1270,14.42471992,76.91784529,108.7376406,Evening,Meat,17,NotSpoiled
1271,32.02682719,75.64388209,94.56542953,Afternoon,Vegetable,11,Spoiled
1272,33.09027135,60.2865768,113.9873276,Morning,Fruit,16,Spoiled
1273,20.87795439,61.35951861,84.43955695,Morning,Vegetable,5,NotSpoiled
1274,27.11290186,49.16407661,76.27262544,Afternoon,Vegetable,6,NotSpoiled
1275,27.73740286,58.48849864,88.83259026,Morning,Fruit,22,NotSpoiled
1276,20.93102758,55.17524039,85.28046816,Evening,Vegetable,11,NotSpoiled
1277,17.75441195,70.40190516,79.49619733,Afternoon,Meat,1,NotSpoiled
1278,18.41141328,83.69402153,96.72219157,Afternoon,Meat,19,NotSpoiled
1279,27.7050411,69.72855069,125.0209105,Morning,Vegetable,20,NotSpoiled
1280,24.57442199,73.38854162,93.65491441,Evening,Meat,27,NotSpoiled
1281,22.17849483,77.78003543,81.58117365,Afternoon,Vegetable,13,NotSpoiled
1282,29.83384006,76.79709441,89.24352454,Afternoon,Meat,1,NotSpoiled
1283,27.54033955,66.141685,95.5128593,Afternoon,Fruit,7,NotSpoiled
1284,21.22268637,55.36654939,111.1468697,Morning,Meat,11,NotSpoiled
1285,18.9939924,65.7019449,115.5767455,Afternoon,Fruit,11,NotSpoiled
1286,27.61630869,70.62959355,135.3313122,Morning,Meat,20,NotSpoiled
1287,22.31208316,61.28354787,88.70376428,Morning,Fruit,10,NotSpoiled
1288,25.49602431,73.61960711,110.1471377,Afternoon,Fruit,17,NotSpoiled
1289,32.88149486,67.07287904,96.2448311,Morning,Meat,15,Spoiled
1290,27.5116412,76.21821528,79.93819511,Afternoon,Fruit,19,NotSpoiled
1291,20.688665,61.96760524,100.0403363,Evening,Meat,2,NotSpoiled
1292,25.80330595,60.78032341,55.81872464,Evening,Fruit,18,NotSpoiled
1293,20.23677524,87.74056338,92.16057754,Afternoon,Vegetable,20,NotSpoiled
1294,33.04261078,70.28756238,98.21413024,Morning,Vegetable,22,Spoiled
1295,22.19210625,75.52963849,94.46384912,Evening,Meat,27,NotSpoiled
1296,26.03635373,59.01577747,85.23415615,Evening,Vegetable,25,NotSpoiled
1297,26.53866287,66.22735545,109.5633738,Evening,Vegetable,13,NotSpoiled
1298,25.79625234,76.82169483,89.45753846,Evening,Fruit,21,NotSpoiled
1299,15.20725522,85.6561586,82.86967376,Evening,Meat,20,NotSpoiled
1300,17.76789468,62.75514925,99.77022752,Morning,Vegetable,7,NotSpoiled
1301,22.73824862,61.97082589,93.18063818,Morning,Meat,6,NotSpoiled
1302,26.59715917,69.7733106,118.440739,Evening,Meat,18,NotSpoiled
1303,24.31110393,54.7560485,109.0964785,Evening,Vegetable,9,NotSpoiled
